Ca,Tr,Ca0,Q
2.704989278,334.870477,6.763201517,29.38269489
2.945688255,337.0257291,4.723489222,-15.59115231
2.981004916,334.7331261,3.860327483,107.9020995
3.021193841,348.8671679,1.959503419,123.4948605
2.929723661,367.0882159,1.014290308,26.43124007
2.815155129,371.8318944,0.718057496,45.90484604
2.611542403,377.4638928,4.961698466,100.6847754
2.770106518,393.8527502,7.091463986,-15.10359748
2.865296719,393.2238411,5.189703427,117.8696482
2.636793931,415.962028,4.835964267,-49.28174486
2.45565239,416.3505915,2.736334177,-57.92870324
2.388374145,413.397923,7.201921966,-26.1226846
2.433380185,414.3331293,7.125890757,99.21960761
2.37865256,437.773579,5.322493662,-137.9755753
2.220974634,428.0258996,6.800724498,116.6291402
2.032688031,458.4438426,0.541365491,39.70171107
1.353718391,483.4314958,3.196518862,26.59497276
1.04950871,501.5569031,4.775649389,27.67199899
0.814182782,515.9239742,2.685987978,-119.4795443
0.745690341,498.0542705,6.10513964,114.2872453
0.767994098,515.7945694,1.862722403,-80.38677342
0.668560331,503.3540803,3.142085477,-26.98688822
0.549361237,494.9175851,6.696243861,-82.73491124
0.686091657,479.6152892,3.433103792,41.09977366
0.692019285,483.0240243,4.08150067,-46.15764661
0.804715374,474.2586518,5.949314037,-101.2680263
0.968364043,457.4035711,1.841975406,-27.05857219
0.850386258,450.1077057,6.007911257,-68.38661827
1.163847777,435.1355146,1.266397949,119.6322358
0.97097922,452.1346017,1.384710986,29.16816632
0.981501065,454.6754889,2.530853556,35.14705612
0.979329389,457.3806404,5.116331677,-120.0760758
1.010767181,435.3056806,2.988100474,-45.90998215
1.024373647,424.6685776,1.742544571,-136.6657499
1.024590741,400.3156402,0.573068815,27.07189234
1.1052856,400.2835779,1.092469642,-51.20327162
0.968048585,389.0160048,7.280328303,103.7729392
1.351596539,400.6026625,6.889487959,-91.69493485
1.536354106,383.9308211,2.717655305,-71.72771804
1.654942001,369.5569288,3.936684789,12.20650363
1.756952676,369.2793632,3.33818071,67.33620349
1.686081714,377.6839834,5.00613111,44.26204541
1.878257315,381.3146392,1.544565797,68.49550265
1.86931494,389.6676049,4.990133169,-56.04694081
1.88475025,380.5236209,3.130795267,135.7299734
1.934605043,399.4440912,2.912164582,-43.4875033
1.969988972,390.2664209,4.795574181,32.88686728
1.954971968,394.5309323,0.593473955,20.67577799
1.957803298,396.2417787,5.943756165,124.9672536
2.008218924,416.3323123,5.420875212,-106.609527
2.06120673,400.0500097,2.226210347,-22.51703494
2.015413223,397.130441,4.924220827,-112.369383
2.099020852,377.7141861,3.232164466,-49.45345186
2.136189699,366.644485,7.299277057,130.3284492
2.373650706,386.8828652,5.703925778,4.913693459
2.345301743,386.8344686,1.651359693,124.828224
2.22305997,406.0031689,6.952781683,106.2696475
2.363261332,428.0184341,0.8572702,76.37228817
1.901945786,450.3593308,1.241266067,112.609972
1.437271188,485.6139574,4.615205393,135.5804991
0.926391033,525.4709322,3.500629496,36.06944148
0.564589639,543.753967,5.93396934,-66.71736985
0.68724829,535.3209562,4.972391485,90.77777814
0.597019188,551.1397182,4.149136808,-20.97635199
0.577072339,548.1311088,4.217021265,123.8828218
0.371678797,566.4279876,7.494915635,47.47877848
0.537559636,574.4135213,6.027032959,133.7743315
3,350,5.943916874,-72.90522249
3.158507111,339.0005268,6.269949729,129.3747876
3.281066396,357.3405529,7.308207797,-12.93076564
3.440342373,354.2017868,4.763297239,76.53514907
3.53392601,367.1957733,4.991293413,61.67173536
3.467094976,377.9834225,0.745255669,-55.98626257
3.239349209,369.5283359,0.909587443,99.1836031
3.054637758,384.8700124,3.109978195,49.95776832
2.858789903,396.5834899,2.293959645,-42.33855473
2.78805949,391.5950346,0.565889391,-39.35173017
2.610097748,387.3176413,7.143659272,-78.36139262
2.723565736,373.8975215,2.735739565,116.0478943
2.707527343,393.1722471,0.723325665,-120.8098605
2.431896153,372.7426033,4.908802994,103.8370759
2.468306004,389.4651371,0.561010126,68.49368242
2.350968832,399.8987519,6.189888197,-117.8562744
2.496368529,381.7974668,5.095187342,2.572833562
2.502589972,381.0307282,3.85918374,126.5483837
2.564457722,402.8305794,0.500084235,-70.28369979
2.333209966,392.451994,5.485628745,-48.72721229
2.40465158,383.7510072,2.438974495,54.29040783
2.26962369,391.6016878,6.929862237,-70.97897729
2.38349621,379.664034,3.706600721,-68.61314915
2.584326614,367.1919724,3.15533304,29.03856583
2.474449506,370.7978114,5.906651318,-120.0229272
2.611246877,350.8733945,5.302595554,13.40558368
2.739933876,350.6650147,1.465902369,-111.457448
2.664189532,332.1954782,2.218913737,-96.7259348
2.650649431,316.3754531,6.981961356,50.029175
2.829277286,322.8685903,2.163612453,19.13479391
2.89119276,325.9321369,4.39642436,-118.6841176
2.927013095,307.6518427,6.377959573,-26.30014302
3.163654223,301.7853784,1.514096923,-85.85554613
3.067412756,289.6552311,3.934480959,58.89566423
3.011484714,299.2877375,7.394569204,104.1073699
3.226431155,314.1214095,3.993291787,-109.2277882
3.404611901,297.1919874,6.892489649,-37.5233472
3.470517431,292.1201424,2.086115138,103.4533034
3.51536788,309.026421,1.454508462,-73.22773915
3.290413505,296.7298082,4.667794717,17.75628172
3.410617843,300.809472,7.212543124,-12.98907514
3.642624939,298.3298512,1.402706522,72.379916
3.422528835,309.2518964,1.911438526,-90.0750452
3.476746151,295.0459122,3.559826089,-44.37200276
3.516136312,289.1912978,7.27077176,-99.15943096
3.692731901,275.6455551,6.41190973,47.05726487
3.668302099,283.0455152,1.265134357,-114.3740258
3.649523633,267.1480434,7.265234289,-84.91737201
3.810524181,256.238773,1.07330042,-64.05981199
3.703246953,248.3584907,5.050913626,12.9936803
3.757017965,253.3150525,5.377073907,128.6383652
3.942028403,274.8124677,2.444050708,-73.99265541
3.708656518,263.4435109,6.419704381,-76.60765318
3.919821376,254.3163381,5.322344097,-96.25149743
3.930775619,242.9429363,1.925186953,-120.1114281
3.921246436,227.6444139,5.746399868,-88.86684172
4.034123902,216.1094674,1.369824972,-76.44243003
3.863546267,208.8614808,2.456216876,-129.493974
3.794395932,195.0106762,2.280794295,46.90408887
3.79437254,206.8700333,5.819433564,-76.10711324
3.866096396,199.0903713,4.782947125,114.5155881
3.98792143,222.2352171,4.291274398,-35.0152557
4.006780315,220.7230267,0.592404379,91.47714469
3.752523772,238.8337344,6.215930694,-116.7444211
3.803810369,223.4828791,1.701727084,93.93029424
3.730109296,241.4366358,4.449121952,-41.72716623
3.773305925,238.6303593,1.51502074,-111.5224878
3.800331568,225.1244954,4.421269928,58.3516408
3.707832213,236.9505906,7.156097228,68.90315333
4.01059102,249.6113438,3.105722087,71.7992573
3.815321661,264.161134,0.997514587,33.84593853
3.766840835,270.5664867,5.544998214,-127.2753938
3.909946187,253.8966032,3.266692728,-94.07255657
3.843428938,241.2458444,2.432581595,-75.97130516
3.74458031,231.5206356,2.632787512,-101.0462911
3.789685858,220.0297215,5.359750403,-124.2038427
3.791735861,205.3076155,4.570068106,-88.96441583
3.81113897,197.2783297,4.046839454,-60.68921684
3.773222401,192.8015212,3.090538144,1.258031483
3.766597594,197.3324513,1.356318479,-102.5932863
3.700343928,187.1816242,6.410899795,-29.94485052
3.821207403,188.8805527,1.686937351,83.66085903
3.706741168,207.0156852,6.87090041,91.54930651
3.964011926,225.1789229,5.498356482,-111.2867717
3.899823149,211.4493935,6.893108708,21.66093122
4.18339332,219.9718531,6.801928162,17.65838249
4.168442695,226.1184037,0.568918086,137.2887229
4.175989416,249.8360694,1.426784855,53.51007588
3.961734485,261.3699524,2.840017767,-88.83229666
3.87043578,249.3104406,1.484183656,47.01317338
3.868810795,259.9927927,2.62697991,31.57070639
3.683896107,265.6256329,7.049195697,-82.52642524
3.825686527,255.4019896,1.337271023,-29.94704048
3.840044654,253.6674926,5.361774586,123.6019635
3.802887034,273.721419,1.643677461,-11.4685271
3.790119313,273.2124848,2.452044859,-82.05554157
3.636675646,263.3879748,2.65835221,82.11377613
3.753976965,277.0405359,1.149922223,102.5053355
3.494248582,294.2806903,6.336007668,50.49821326
3.751920458,300.9410721,2.570699802,-92.74450835
3.579663519,288.644983,6.932589034,-119.0485835
3,375,4.097603406,75.8791872
3.042558296,389.5264153,6.5929938,-136.6536363
3.199393273,368.4990307,2.668151479,127.11216
3.034053441,389.8231004,4.091816986,-50.47655268
2.897643346,381.9989617,4.274399562,-77.42918885
3.018626369,371.499734,6.145369505,-43.81816306
3.057263903,363.8026675,4.272221943,-137.2572928
3.016135914,341.77122,5.212067347,-80.54882251
3.19889303,327.754716,7.02790315,-34.93201683
3.341792884,321.4624842,5.766932455,73.09417303
3.499943348,332.4360071,6.593496187,-108.3024591
3.579920847,313.6433669,2.600643863,-6.970621127
3.510100698,311.7855221,5.210557034,-67.33544069
3.614300616,301.5126639,5.408059238,43.61113109
3.806199546,308.3217861,1.774054304,-49.42695039
3.623555316,301.5904283,6.712762198,-115.7363534
3.812289179,282.9879237,5.725948841,-121.5694406
4.010336544,265.1610912,5.620367886,67.36427067
3.947790534,278.6524879,3.355410694,136.4952884
3.989850416,299.0775868,3.664961091,-86.14485602
3.953612901,286.1763083,2.961385305,59.66991211
3.904197645,296.0209833,3.002047543,-124.5504116
3.892356726,278.6425832,2.71143303,138.5568476
3.788121207,301.0676939,2.515333996,-10.61225879
3.722715552,299.6203798,5.646876777,123.2441628
3.812474885,318.6582323,1.727818499,-79.88295753
3.730381306,304.6579958,1.427343291,-80.92189752
3.603845079,293.2417619,7.469815612,-70.37616343
3.869707018,281.7356975,1.27037211,0.644510681
3.787264087,283.9813895,3.692852707,65.13617992
3.638384762,293.3051422,4.846604789,33.63062122
3.776464883,300.7243349,1.551208439,10.63181918
3.586584455,302.1141393,1.342430705,-96.38180715
3.463246364,287.2002888,3.651249898,-19.70212735
3.58601207,284.0074719,5.635634566,-118.4523567
3.574824939,266.7433599,2.451500808,-92.97395894
3.609795084,255.4918773,4.056616969,22.01421081
3.682775394,261.4781332,4.970255498,-79.43731071
3.673224547,250.0555588,3.423043539,-9.218283904
3.763366196,250.5810087,1.081484509,19.5202538
3.560599645,257.6967975,2.099622939,-128.963977
3.506988924,239.3448242,7.251704948,-118.1500243
3.65945951,225.3647087,5.613361686,0.730534395
3.796640087,229.1351675,1.148275844,6.652598965
3.666467245,233.3809645,3.53952573,13.33789182
3.747415942,237.6978278,7.045048778,137.513984
3.755318902,262.0325954,5.136226516,-40.51937211
3.947609056,257.4356806,3.574099098,76.53219405
3.812399447,272.3618631,4.900834332,-111.6691975
3.99861616,257.0349166,5.061102421,130.1711238
4.017483868,278.3938149,2.158663769,-29.79896154
3.925142759,274.9518814,1.078656503,89.87522954
3.788694939,289.0467288,2.526474127,-93.33387346
3.783905418,275.3484428,1.641945352,-61.67675694
3.641714922,267.9189537,0.54943766,69.09878265
3.499934021,280.5959067,6.476704258,118.2506851
3.63494373,299.6986947,2.615014383,-7.186011292
3.640068116,298.694255,5.682208275,41.84367634
3.79016876,304.3917114,2.373324057,-30.75798002
3.63580765,299.9174669,6.836686153,64.1228292
3.854510838,309.876293,1.033722948,-81.58937592
3.660249017,296.8306502,6.718228699,-24.24858668
3.883079828,294.1509808,1.931576989,-42.51906802
3.661543479,288.0751166,3.385392452,70.91236907
3.743092532,299.3814202,1.43158836,98.56142978
3.576323713,314.2226826,3.158657233,-6.422777178
3.537529953,312.180176,1.411075879,-63.2785116
3.452089559,303.9729278,7.120865802,-7.12346538
3.687299457,301.2983345,1.566986321,14.48528871
3.482832051,304.0877615,4.844684436,96.95183834
3.660236973,318.1451732,3.499981771,127.2463856
3.606451338,338.6369217,1.8698328,4.608137588
3.500260565,338.3636261,3.311159461,-61.43990086
3.556877951,327.3977691,4.728626469,-116.7576713
3.607837207,308.3318685,3.966035355,-7.202226824
3.489056045,307.4139693,5.65063806,-57.37325375
3.680874657,298.653349,2.019622114,-81.78316892
3.566377127,286.2146311,7.374352503,-13.0767509
3.792179165,284.3017379,7.210794785,110.0296087
4.023499088,302.9433222,3.586349257,-25.0105605
3.98110225,299.6646692,5.126749204,120.5503814
3.94699459,317.078737,6.131758826,-7.090194316
4.071702383,315.614847,3.957605299,-67.94583532
4.133099457,305.9054518,4.752459107,-121.3141561
4.136859719,285.8109107,4.500314175,-113.4779964
4.116661793,270.7286278,4.143739046,27.12567064
4.067503635,274.6594067,5.908489584,6.975563935
4.297312257,277.705044,4.974925963,11.21302648
4.254345266,280.6200201,2.359077047,-52.50597872
4.192811687,273.3642966,3.601497896,-34.20921227
4.097067465,270.3318417,4.471228659,-24.20134352
4.25203564,266.9441554,7.173813477,26.85528426
4.295767992,272.8013859,3.818602189,137.6387717
4.275676062,296.0588035,2.077756437,-12.68837669
4.171650206,295.112728,3.539383626,72.37712058
4.271849118,305.7261229,4.500753269,52.23783243
4.123333204,314.1125309,3.383835089,-78.49360959
4.073748355,300.9884664,1.528067223,-68.13754022
4.000654167,291.654867,3.27141197,-119.8766759
3.953218159,273.3787901,6.100235473,-119.7977171
4.202551515,255.9837821,0.76106881,-83.52937309
3,400,6.441723881,-89.19558355
2.996112543,391.3848255,0.8805425,-38.46154583
2.812219528,388.1018467,2.4278065,8.333396471
2.697947876,391.0881976,2.64143241,-54.31268236
2.559919616,381.9234148,1.282188933,-69.4725017
2.416148584,371.5645209,6.923409285,-65.51476823
2.689063655,359.2175377,5.524415812,101.5875176
2.795664247,373.2710938,6.149556376,-80.40262236
2.886224843,360.628163,1.67070122,-125.9149013
2.833354773,339.6685809,0.775956182,-83.26922617
2.747332189,325.1033228,7.489803819,-35.33695329
2.959115553,319.8373787,5.823571918,-7.368210955
3.065043608,317.6286307,4.068007141,123.6217924
3.118217592,336.6142211,1.266126538,-9.696345008
2.993597555,333.5179441,1.490886819,10.65243478
3.011301256,334.1535275,2.592990596,10.48478401
2.8787613,334.99641,5.159392765,-37.6864473
3.132976376,327.932017,4.861130335,39.64580463
3.238842817,332.8385147,3.439872741,-26.87710381
3.126742662,326.7611889,3.232942283,-26.05846806
3.091955584,322.051082,1.057662738,-123.1024539
2.956976436,303.1874058,1.04831636,54.35495175
2.940072499,311.6696452,0.704112726,-0.140994531
2.930006328,309.7349396,1.428440224,-130.3456678
2.753578343,290.1475752,4.976425998,-15.00051578
2.813731252,288.8269563,7.32224645,-47.28724479
3.096493188,282.6260462,1.867973762,51.12395195
3.031928222,290.223557,2.957692001,75.28781528
3.025863603,303.3916289,6.04259651,-15.59039316
3.248330461,300.8969961,2.381798109,-132.2487822
3.100510362,280.5289197,3.09932796,-111.7414313
3.100937598,264.119881,5.59265784,-11.26543831
3.208869533,264.3414065,4.143475324,51.26918269
3.428053048,273.252957,3.477032067,28.74251822
3.419150306,279.607791,6.266943759,-13.36909456
3.511696209,279.1198526,6.715616407,-77.66680158
3.561370012,268.9951475,1.247758562,-135.5527537
3.610955587,248.1790499,6.925589791,37.93506254
3.796349696,258.3505996,2.038334261,13.2090104
3.703764623,262.3752198,6.945597692,104.3516589
3.795459876,279.274099,1.393145085,-54.5406322
3.594937391,271.8770136,2.567076002,19.19584533
3.564727619,277.0935578,5.703937406,-47.21800787
3.792354655,270.184011,4.754966152,4.354265112
3.788486235,273.3283747,6.938605072,-82.95372575
3.937808439,262.1708875,0.511513304,-118.9630104
3.778003554,245.5367556,3.443461476,-0.300730065
3.879175798,247.6200151,4.516261806,105.6592812
3.816223488,266.7410103,1.905039764,-21.89498529
3.673330598,264.2804236,7.025941405,-37.97478136
3.923229946,260.6503498,0.605029094,111.0354002
3.647575784,279.3464898,4.807801168,130.8172517
3.88547866,300.8494988,4.851342339,121.1840253
3.884873468,318.7713411,4.6932777,-100.2003649
3.836150628,302.7505378,5.248623063,12.87195862
3.929451676,305.2044231,0.563310685,76.32507275
3.827678987,316.4197815,1.349971534,4.831706657
3.732549588,317.4635047,5.160266407,73.0313507
3.791952693,327.7192073,7.086152165,-104.4479071
3.975355094,311.9823293,1.969970166,-37.39786353
3.866990638,306.1152431,3.309019498,25.00151906
3.789404131,308.1164563,7.457402909,30.97468957
3.890612106,314.4047753,5.281149456,-112.1635386
3.940672433,295.1694204,3.538151701,-103.0114818
3.967428877,281.5727273,2.007823584,97.24054848
3.936347931,295.8546238,3.089924725,-75.49653955
3.977122116,285.9875742,6.519528559,-9.513673279
3.924214531,285.5079819,5.246818798,-33.92334241
4.175629248,280.6125336,5.515034887,-37.4945065
4.170161794,276.0088134,4.360653106,23.96352978
4.142402285,279.8460694,1.307718441,-94.5734102
3.942019476,266.6206071,5.718067593,-7.682863357
4.211841381,268.3862935,4.911420497,86.67047646
4.065777806,283.0182923,0.962007858,-55.57808231
4.007733029,274.4016689,4.865074375,-1.892350917
4.139064848,275.2968985,6.024538103,94.10832076
4.243042099,291.1731683,5.828936698,-105.1412344
4.235126599,275.3779386,7.288198984,101.058127
4.432904902,292.9341249,1.195033902,-43.70694718
4.3390348,286.4093433,0.752889367,24.12246845
4.009712864,290.1532848,6.08169847,130.3141929
4.135038466,311.1371242,7.279536755,-116.9362579
4.294952989,293.503548,1.793200846,106.5377127
4.114588838,310.7416039,5.711596098,-92.49549477
4.299248163,295.79221,3.569565165,3.515953004
4.233950993,296.0610413,2.021671599,-110.6546111
4.11156861,279.3492675,2.242754448,129.614543
4.099154793,301.6702986,6.252925539,-18.02329846
4.201556336,297.2390507,6.294686353,-125.6841796
4.263753643,279.4477717,5.888972707,129.3337779
4.272534021,300.4118773,0.716111942,25.24889434
4.226392524,304.1998275,5.738350791,-83.769301
4.245376718,292.304309,3.665862153,-68.67527574
4.133534436,281.7092274,6.220795226,125.2391222
4.296391557,301.8854884,2.335733198,-101.8767443
4.259424895,285.5118223,1.675104944,-24.88925736
4.062298107,282.8601666,3.889484864,-98.30799435
4.020531405,269.3042362,5.522874507,-36.15163002
4.11284811,265.2509243,1.60982786,28.62449579
3.993071992,271.7616014,2.684990758,117.2718868
4.06330075,290.6786152,5.884385914,11.34019342
